dataset_name,seed,number_of_attributes,percentage_of_numeric_features,number_of_instances,number_of_class,proportion_of_attributes_per_instances,number_of_classes_per_attributes,number_of_instances_per_class,proportion_of_min_to_max_instance_per_class,proportion_of_attributes_with_outliers,minimum_continuous_mutual_information,maximum_continuous_mutual_information,minimum_discrete_mutual_information,maximum_discrete_mutual_information,equivalent_number_of_continuous_attributes,equivalent_number_of_discrete_attributes,noise_signal_ratio_of_continuous_attributes,noise_signal_ratio_of_discrete_attributes,normal_training_loss,normal_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Mushroom,24696,22,0.0,7619,9,0.0028875180469877,0.4090909090909091,846.5555555555555,0.0102750075551526,0.0,0.0,0.0,0.0,0.6612524211334734,1.0,1.3557327396253196,inf,-0.65360130267191,"[1.6695178747177124, 1.5650668144226074, 1.668905258178711, 1.566807508468628, 1.9412702322006226]","[1.6536489725112915, 1.5610178709030151, 1.6575517654418945, 1.5668538808822632, 1.9310061931610107]","[1.6830333471298218, 1.6765046119689941, 1.5977530479431152, 2.030547857284546, 1.6154989004135132]","[1.6770445108413696, 1.6593536138534546, 1.5895154476165771, 2.029852867126465, 1.6101018190383911]","[1.5655395984649658, 2.1067748069763184, 1.9355276823043823, 1.5653289556503296, 2.107184886932373]","[1.5630123615264893, 2.100297689437866, 1.9310061931610107, 1.5615547895431519, 2.0996413230895996]","[1.9375789165496826, 1.9416807889938354, 1.935528039932251, 1.9404505491256714, 1.9412708282470703]","[1.9310065507888794, 1.9310065507888794, 1.9310065507888794, 1.931006908416748, 1.931006908416748]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.6418840885162354, 1.6473557949066162, 1.6402971744537354, 1.6719955205917358, 1.5672087669372559]","[1.631117582321167, 1.6342145204544067, 1.6325533390045166, 1.6577852964401245, 1.5664676427841187]","[2.1823642253875732, 2.182671546936035, 2.182103395462036, 2.182513475418091, 2.182644844055176]","[2.1814348697662354, 2.181440830230713, 2.1814188957214355, 2.1814372539520264, 2.1814486980438232]","[1.9375786781311035, 1.6704672574996948, 1.5591062307357788, 1.9404499530792236, 1.5627000331878662]","[1.9310061931610107, 1.6539890766143799, 1.565568447113037, 1.9310061931610107, 1.5695255994796753]","[2.110056161880493, 2.1067748069763184, 2.3670289516448975, 2.105544328689575, 2.1073899269104004]","[2.100297689437866, 2.100297689437866, 2.36932635307312, 2.100297689437866, 2.100297689437866]",prune,prune
Liver Cirrhosis,19311,18,0.6111111111111112,170,2,0.1058823529411764,0.1111111111111111,85.0,0.5315315315315315,0.5,0.0,0.0772452296348493,0.0,0.0190689196917507,1.0138495493278277,1.0083134509804796,5.156084244248887,15.071719411591651,"[0.3704613745212555, 0.3324972689151764, 0.38892197608947754, 0.3340302109718323, 0.34201154112815857]","[0.6164217591285706, 0.6269425749778748, 0.5722903609275818, 0.704843282699585, 0.7910752296447754]","[0.35981518030166626, 0.32258471846580505, 0.33188074827194214, 0.32271134853363037, 0.33179864287376404]","[0.6551814079284668, 0.6866989135742188, 0.6868618130683899, 0.7905389666557312, 0.834791898727417]","[0.49059057235717773, 0.4398980736732483, 0.5296338796615601, 0.6437109112739563, 0.5460394620895386]","[0.6049115657806396, 0.5825698375701904, 0.5674408674240112, 0.6281415224075317, 0.6484597325325012]","[0.6465950012207031, 0.6894075274467468, 0.6527112722396851, 0.6618854999542236, 0.680233895778656]","[0.6367911100387573, 0.6367906928062439, 0.6367911696434021, 0.6367911100387573, 0.6367908716201782]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6366112232208252, 0.6621655225753784, 0.6407593488693237, 0.6466471552848816, 0.6573477387428284]","[0.6301048994064331, 0.6362195611000061, 0.6306102871894836, 0.6315204501152039, 0.634273886680603]","[0.6623246073722839, 0.6758405566215515, 0.664469301700592, 0.6675558090209961, 0.6732449531555176]","[0.658831775188446, 0.661440372467041, 0.658976674079895, 0.6593304872512817, 0.6605557203292847]","[0.35195907950401306, 0.3358074724674225, 0.3696633577346802, 0.49784043431282043, 0.341859370470047]","[0.74251389503479, 0.6153722405433655, 0.6192516088485718, 0.6310852766036987, 0.7277456521987915]","[0.6465950608253479, 0.9371148943901062, 0.6527112722396851, 0.39386260509490967, 0.9462892413139343]","[0.6367911696434021, 0.9897323846817017, 0.6367911696434021, 0.6843353509902954, 0.9897323846817017]",batch_normalisation,dropout
Liver Cirrhosis,8128,18,0.6111111111111112,264,3,0.0681818181818181,0.1666666666666666,88.0,0.5315315315315315,0.5555555555555556,0.0,0.0866671299042165,0.0012775099081183,0.1058995445110206,1.0289683053751717,1.0468330979714864,3.899792791315758,3.804004845878057,"[0.9308839440345764, 0.8543780446052551, 0.8034355640411377, 0.813599705696106, 0.8079516887664795]","[1.0862529277801514, 1.0252957344055176, 0.974439263343811, 1.0024235248565674, 0.9575733542442322]","[0.5757608413696289, 0.6175767183303833, 0.6236319541931152, 0.6559737920761108, 0.5940576791763306]","[0.9701964855194092, 1.0610296726226807, 0.9756906032562256, 0.9784097075462341, 1.0734604597091675]","[0.9245596528053284, 0.9923198819160461, 0.8451688289642334, 0.9207607507705688, 0.9220011234283447]","[1.016789197921753, 1.04267418384552, 0.9441086649894714, 0.9232907891273499, 0.9797424077987671]","[0.7298669219017029, 1.095818042755127, 1.0721513032913208, 1.1135741472244263, 1.0958211421966553]","[0.9648378491401672, 1.2495436668395996, 1.2495486736297607, 1.249556303024292, 1.2495536804199219]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.0779144763946533, 1.0627672672271729, 1.0474903583526611, 1.0674912929534912, 1.0600963830947876]","[1.0989402532577515, 1.1168067455291748, 1.1238347291946411, 1.0959547758102417, 1.1075289249420166]","[1.0924131870269775, 1.0873883962631226, 1.0823358297348022, 1.0894485712051392, 1.0868232250213623]","[1.1019303798675537, 1.1089766025543213, 1.1135532855987549, 1.102163314819336, 1.1070154905319214]","[0.7144502401351929, 0.9089444279670715, 0.8040676712989807, 0.8205602765083313, 0.8496431708335876]","[0.9390605688095093, 1.01386559009552, 0.8997889161109924, 1.0251799821853638, 1.0677821636199951]","[1.29549241065979, 1.0958235263824463, 1.0721497535705566, 1.2200838327407837, 1.0958223342895508]","[1.3627653121948242, 1.2495580911636353, 1.2495523691177368, 1.04201078414917, 1.2495590448379517]",batch_normalisation,dropout
Liver Cirrhosis,21767,18,0.6111111111111112,153,2,0.1176470588235294,0.1111111111111111,76.5,0.6276595744680851,0.5,0.0,0.1107290251310084,0.0010337789265378,0.1634475142925955,1.0417797452935766,1.06373952719771,1.1364692688859088,1.223907464501756,"[0.3341001868247986, 0.3444572389125824, 0.5085817575454712, 0.36449193954467773, 0.37470680475234985]","[0.4390837550163269, 0.5189250707626343, 0.544272243976593, 0.4247119724750519, 0.4202095866203308]","[0.3442688584327698, 0.33396607637405396, 0.36435699462890625, 0.3541712760925293, 0.3643759787082672]","[0.49808359146118164, 0.5051605105400085, 0.526218831539154, 0.4802479147911072, 0.4808417856693268]","[0.3765276372432709, 0.35561689734458923, 0.3749978840351105, 0.3372417688369751, 0.3766029477119446]","[0.39181214570999146, 0.5156944990158081, 0.4831011891365051, 0.4166280925273895, 0.4083043336868286]","[0.6947048306465149, 0.7050139307975769, 0.7520360946655273, 0.7010164856910706, 0.7214157581329346]","[0.6358422636985779, 0.6358421444892883, 0.6358420252799988, 0.6358422040939331, 0.6358383893966675]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6647831201553345, 0.669535219669342, 0.6856322884559631, 0.6677475571632385, 0.6761897206306458]","[0.6370299458503723, 0.6397302746772766, 0.6574121117591858, 0.6386938691139221, 0.6450239419937134]","[0.6772615313529968, 0.6798620820045471, 0.6888507604598999, 0.678879976272583, 0.6835421323776245]","[0.6617873311042786, 0.6631534695625305, 0.6726269125938416, 0.6625945568084717, 0.665846049785614]","[0.32400110363960266, 0.3856372833251953, 0.3746478855609894, 0.35428300499916077, 0.37464791536331177]","[0.4151436388492584, 0.46871787309646606, 0.5217851996421814, 0.40489959716796875, 0.4256635904312134]","[0.931818425655365, 0.7050142884254456, 0.7520372867584229, 0.915302574634552, 0.9050984978675842]","[0.9906810522079468, 0.6358423233032227, 0.6358423233032227, 0.988872766494751, 0.9906810522079468]",batch_normalisation,dropout
Liver Cirrhosis,57915,9,0.6666666666666666,276,4,0.0326086956521739,0.4444444444444444,69.0,0.1081081081081081,0.5555555555555556,0.0,0.0619813676283182,0.0022577984714441,0.0792028409482051,1.0284072678807523,1.030094430952725,9.294895658327963,18.45149282141768,"[1.078547716140747, 1.0397382974624634, 1.037034034729004, 1.0954082012176514, 1.038037896156311]","[1.2445379495620728, 1.2265840768814087, 1.2390062808990479, 1.2705626487731934, 1.243019461631775]","[1.0641520023345947, 1.0378737449645996, 1.0232492685317993, 1.1075198650360107, 1.0363048315048218]","[1.2162855863571167, 1.2630467414855957, 1.2349478006362915, 1.2446200847625732, 1.2455719709396362]","[1.147912859916687, 1.1009689569473267, 1.058861494064331, 1.1528221368789673, 1.1008024215698242]","[1.240585207939148, 1.2431917190551758, 1.2310593128204346, 1.2888431549072266, 1.223364233970642]","[0.953935980796814, 1.0317844152450562, 0.930189311504364, 1.019592046737671, 1.0723474025726318]","[1.2059444189071655, 1.227142333984375, 1.2331876754760742, 1.260414481163025, 1.2604713439941406]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.389460802078247, 1.3861525058746338, 1.387528657913208, 1.384611964225769, 1.388126015663147]","[1.30158269405365, 1.2819627523422241, 1.2850840091705322, 1.303080677986145, 1.28134024143219]","[1.322913408279419, 1.3217376470565796, 1.3254046440124512, 1.3210629224777222, 1.3277294635772705]","[1.3675382137298584, 1.3633393049240112, 1.3635116815567017, 1.3682529926300049, 1.3618125915527344]","[1.3735514879226685, 1.375015139579773, 1.3752219676971436, 1.3729878664016724, 1.3754684925079346]","[1.0814063549041748, 1.0276015996932983, 1.0185449123382568, 1.0892846584320068, 1.0285536050796509]","[1.2444509267807007, 1.2218292951583862, 1.220628023147583, 1.2650275230407715, 1.2587425708770752]","[1.4141229391098022, 1.3800320625305176, 1.3175320625305176, 1.3516229391098022, 1.408441185951233]","[1.4043828248977661, 1.4043828248977661, 1.3865256309509277, 1.3865256309509277, 1.4043828248977661]",SMOTE,layer_normalisation
Liver Cirrhosis,93470,17,0.5882352941176471,276,4,0.0615942028985507,0.2352941176470588,69.0,0.1081081081081081,0.4705882352941176,0.0,0.0826489973031945,0.0022577984714441,0.1337593830516323,1.0386338172277176,1.0569762913171747,3.5645241472968965,3.4606881972042096,"[1.0898494720458984, 1.0239115953445435, 1.0405704975128174, 1.0406218767166138, 1.0477267503738403]","[1.1549657583236694, 1.2257537841796875, 1.1792726516723633, 1.1677802801132202, 1.2067822217941284]","[0.8653979301452637, 1.0571027994155884, 1.0593280792236328, 1.029145359992981, 1.0177828073501587]","[1.198673963546753, 1.235701322555542, 1.1995691061019897, 1.1674304008483887, 1.2361215353012085]","[1.2489902973175049, 1.0599521398544312, 1.0552412271499634, 1.1877692937850952, 1.1259677410125732]","[1.2373627424240112, 1.1869257688522339, 1.2000541687011719, 1.1989606618881226, 1.2039964199066162]","[1.0845732688903809, 1.0563303232192993, 1.3741010427474976, 1.32321298122406, 1.0733215808868408]","[1.1782739162445068, 1.2428462505340576, 1.36847722530365, 1.3508094549179077, 1.195543885231018]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.386086106300354, 1.3840038776397705, 1.3836652040481567, 1.3876591920852661, 1.3875643014907837]","[1.312734842300415, 1.2989181280136108, 1.2942134141921997, 1.295533537864685, 1.2887334823608398]","[1.302783489227295, 1.2912731170654297, 1.2893425226211548, 1.300168514251709, 1.2995223999023438]","[1.369746208190918, 1.3673912286758423, 1.3662716150283813, 1.3653897047042847, 1.363879680633545]","[1.3679214715957642, 1.365784764289856, 1.3655526638031006, 1.3679834604263306, 1.3681459426879883]","[1.0775957107543945, 1.02101731300354, 1.0219788551330566, 1.040889024734497, 1.0422184467315674]","[1.1584856510162354, 1.1676491498947144, 1.220831274986267, 1.2071529626846313, 1.1922693252563477]","[1.245184063911438, 1.3516229391098022, 1.3573048114776611, 1.4311684370040894, 1.3118501901626587]","[1.2713288068771362, 1.3508113622665405, 1.3508113622665405, 1.3686684370040894, 1.3508113622665405]",SMOTE,normal
Liver Cirrhosis,83539,14,0.7142857142857143,276,4,0.0507246376811594,0.2857142857142857,69.0,0.1081081081081081,0.5714285714285714,0.0,0.0861151024540829,0.0074907963076517,0.1337593830516323,1.0403761660989592,1.0720231004687832,3.371237158698774,5.219617682188963,"[1.0744552612304688, 1.0393726825714111, 1.0337848663330078, 1.0565630197525024, 1.0352106094360352]","[1.215153455734253, 1.21280038356781, 1.1850532293319702, 1.2259825468063354, 1.1710526943206787]","[1.0604933500289917, 1.0391321182250977, 1.0011250972747803, 1.3232094049453735, 0.8598809242248535]","[1.2225301265716553, 1.2212615013122559, 1.1531615257263184, 1.3150970935821533, 1.2265299558639526]","[1.1048895120620728, 1.091385841369629, 1.0835988521575928, 1.1766787767410278, 1.0771862268447876]","[1.1897954940795898, 1.2246859073638916, 1.2638376951217651, 1.2844409942626953, 1.2139419317245483]","[1.3629802465438843, 0.9239678978919983, 0.8157657384872437, 1.32319974899292, 1.1076891422271729]","[1.31509268283844, 1.1527012586593628, 1.137446403503418, 1.315084457397461, 1.2337417602539062]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.384452223777771, 1.3890964984893799, 1.3858171701431274, 1.3895636796951294, 1.3835285902023315]","[1.3024604320526123, 1.2963470220565796, 1.2947603464126587, 1.2939128875732422, 1.3049730062484741]","[1.2941672801971436, 1.2895426750183105, 1.2887344360351562, 1.2882392406463623, 1.29916512966156]","[1.3687478303909302, 1.3661245107650757, 1.366361141204834, 1.365431308746338, 1.3689050674438477]","[1.3657110929489136, 1.3640795946121216, 1.3644448518753052, 1.3638237714767456, 1.3671422004699707]","[1.0659338235855103, 1.0379621982574463, 1.02736496925354, 1.0348855257034302, 1.0560449361801147]","[1.2109811305999756, 1.2195158004760742, 1.1684153079986572, 1.2259873151779175, 1.2022556066513062]","[1.3629865646362305, 1.3345775604248047, 1.3970775604248047, 1.3232139348983765, 1.3800320625305176]","[1.3150970935821533, 1.3150970935821533, 1.422239899635315, 1.3150970935821533, 1.3150970935821533]",SMOTE,normal
Liver Cirrhosis,85391,11,0.6363636363636364,276,4,0.0398550724637681,0.3636363636363636,69.0,0.1081081081081081,0.5454545454545454,0.0006387515012855,0.0852908087106598,0.0022577984714441,0.1337593830516323,1.0300669829305518,1.0572568798909718,7.3438525718715715,6.768990401951946,"[1.076185941696167, 1.0543103218078613, 1.0526411533355713, 1.0243879556655884, 1.044246792793274]","[1.2380766868591309, 1.2285887002944946, 1.227555513381958, 1.2860348224639893, 1.3057314157485962]","[1.0318795442581177, 1.0126447677612305, 0.9919030070304871, 1.0131832361221313, 1.0217188596725464]","[1.2435039281845093, 1.2065476179122925, 1.2449064254760742, 1.2442222833633423, 1.2860805988311768]","[1.1933352947235107, 1.049243688583374, 1.1078975200653076, 1.1549831628799438, 1.1891900300979614]","[1.1907384395599365, 1.2579452991485596, 1.2357319593429565, 1.1781766414642334, 1.21177077293396]","[1.3288954496383667, 1.3970707654953003, 1.0770485401153564, 1.3288949728012085, 1.3061639070510864]","[1.4043822288513184, 1.3686635494232178, 1.2483599185943604, 1.4043811559677124, 1.4043751955032349]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3866914510726929, 1.3872361183166504, 1.3834272623062134, 1.3848680257797241, 1.3890843391418457]","[1.2967777252197266, 1.2808477878570557, 1.2884708642959595, 1.294246792793274, 1.2904119491577148]","[1.3289554119110107, 1.323937177658081, 1.315816879272461, 1.322858452796936, 1.3428698778152466]","[1.3656896352767944, 1.3622087240219116, 1.3650668859481812, 1.3661705255508423, 1.3640528917312622]","[1.374916672706604, 1.3752707242965698, 1.3726493120193481, 1.3748552799224854, 1.3789774179458618]","[1.0828027725219727, 1.0411642789840698, 1.0348724126815796, 1.0089792013168335, 1.0371423959732056]","[1.2351572513580322, 1.2347638607025146, 1.2623605728149414, 1.296449899673462, 1.2798439264297485]","[1.5163955688476562, 1.2314672470092773, 1.345941185951233, 1.3288956880569458, 1.3061684370040894]","[1.5115256309509277, 1.297237753868103, 1.4043828248977661, 1.4043828248977661, 1.4043828248977661]",SMOTE,dropout
Liver Cirrhosis,39458,10,0.6,276,4,0.036231884057971,0.4,69.0,0.1081081081081081,0.5,0.0,0.0817674594257793,0.0074907963076517,0.1337593830516323,1.0429787042568233,1.0662994944259072,5.852847930358627,5.738292524454479,"[1.1450393199920654, 1.0761559009552002, 1.0716063976287842, 1.0704891681671143, 1.050227403640747]","[1.3316084146499634, 1.2070462703704834, 1.2010163068771362, 1.2565970420837402, 1.236767292022705]","[1.0740950107574463, 1.0251253843307495, 1.072749376296997, 0.929101824760437, 1.0548336505889893]","[1.2218149900436401, 1.2809176445007324, 1.1889952421188354, 1.3726543188095093, 1.2262649536132812]","[1.238533854484558, 1.1253859996795654, 1.1648753881454468, 1.1522629261016846, 1.2007925510406494]","[1.2416925430297852, 1.217195987701416, 1.2002556324005127, 1.2180507183074951, 1.1966571807861328]","[0.86274254322052, 1.101874828338623, 1.3232126235961914, 1.1047449111938477, 1.3175008296966553]","[1.3411242961883545, 1.2332309484481812, 1.3508102893829346, 1.2559587955474854, 1.3507641553878784]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3845126628875732, 1.3895150423049927, 1.3850438594818115, 1.3842109441757202, 1.388999581336975]","[1.2997442483901978, 1.3106142282485962, 1.2981046438217163, 1.3018577098846436, 1.2887439727783203]","[1.297663927078247, 1.285001516342163, 1.2972183227539062, 1.2868696451187134, 1.2922486066818237]","[1.3665324449539185, 1.3702229261398315, 1.3665168285369873, 1.367632508277893, 1.364477276802063]","[1.3660532236099243, 1.3638577461242676, 1.3663620948791504, 1.364462971687317, 1.3654742240905762]","[1.0957335233688354, 1.0661535263061523, 1.0828371047973633, 1.101868748664856, 1.0693063735961914]","[1.246168613433838, 1.2006813287734985, 1.2153215408325195, 1.2752666473388672, 1.2170013189315796]","[1.4311684370040894, 1.3800320625305176, 1.3232139348983765, 1.345941185951233, 1.3175320625305176]","[1.3508113622665405, 1.3508113622665405, 1.3508113622665405, 1.3508113622665405, 1.3508113622665405]",SMOTE,dropout
Liver Cirrhosis,34216,9,0.7777777777777778,276,4,0.0326086956521739,0.4444444444444444,69.0,0.1081081081081081,0.5555555555555556,0.0,0.10104667458027,0.0792028409482051,0.1337593830516323,1.0440094136135418,1.1123569160497422,4.739156263590115,7.124625020377855,"[1.0581496953964233, 1.042097806930542, 0.9854037165641785, 0.9919673204421997, 1.00101900100708]","[1.330285668373108, 1.2872909307479858, 1.2830628156661987, 1.26161789894104, 1.313636064529419]","[1.1367413997650146, 1.019819974899292, 0.9747326970100403, 0.9905047416687012, 0.9976884722709656]","[1.272660732269287, 1.2830843925476074, 1.2840073108673096, 1.2495945692062378, 1.2934894561767578]","[1.0922129154205322, 1.1181312799453735, 1.0756326913833618, 1.0440157651901245, 1.0561044216156006]","[1.319381594657898, 1.2619503736495972, 1.2783617973327637, 1.2587116956710815, 1.3094220161437988]","[1.357298493385315, 1.043609619140625, 1.3457365036010742, 1.026619553565979, 1.3175309896469116]","[1.2972373962402344, 1.2659907341003418, 1.297041416168213, 1.26438307762146, 1.2972363233566284]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.385892629623413, 1.3874262571334839, 1.3870712518692017, 1.3890364170074463, 1.3885654211044312]","[1.3011422157287598, 1.2995373010635376, 1.2859580516815186, 1.2855197191238403, 1.2827787399291992]","[1.3173998594284058, 1.3407601118087769, 1.3201589584350586, 1.3287581205368042, 1.304175853729248]","[1.3664658069610596, 1.3675918579101562, 1.3642535209655762, 1.3641737699508667, 1.3633159399032593]","[1.3720307350158691, 1.37910795211792, 1.3744288682937622, 1.3768422603607178, 1.3691844940185547]","[1.0390127897262573, 1.0307722091674805, 0.9890080690383911, 1.0093966722488403, 0.9984004497528076]","[1.2705036401748657, 1.2777718305587769, 1.2768120765686035, 1.282740831375122, 1.2776618003845215]","[1.3573048114776611, 1.3573048114776611, 1.345941185951233, 1.3573048114776611, 1.3175320625305176]","[1.297239899635315, 1.5115256309509277, 1.297239899635315, 1.297239899635315, 1.297239899635315]",SMOTE,batch_normalisation
