dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Magic,47777,10,1.0,6995,2,699.5,0.2,3497.5,0.5329826868288406,0.8,-0.3019193686842185,-0.4660156501431751,-0.2196640679413031,0.7393976810939454,-1.3086838103886216,"[0.38373154401779175, 0.3766695261001587, 0.3804178833961487, 0.37067463994026184, 0.3708987534046173]","[0.45520374178886414, 0.4698679447174072, 0.4540014863014221, 0.4453970491886139, 0.4530707001686096]","[0.36005887389183044, 0.3600533604621887, 0.36049383878707886, 0.3623935580253601, 0.3572711944580078]","[0.452195405960083, 0.45641061663627625, 0.45063403248786926, 0.4470921754837036, 0.45041677355766296]","[0.39325854182243347, 0.3903340697288513, 0.3953321576118469, 0.39700931310653687, 0.3933669924736023]","[0.4507496953010559, 0.4466208219528198, 0.4571515917778015, 0.4515480101108551, 0.4542847275733948]","[0.6626808047294617, 0.6570187211036682, 0.6655061841011047, 0.6561252474784851, 0.6637191772460938]","[0.6606526374816895, 0.660652756690979, 0.6606523990631104, 0.660652756690979, 0.6606523394584656]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.39491307735443115, 0.39377981424331665, 0.38816216588020325, 0.42930397391319275, 0.41357147693634033]","[0.4447987675666809, 0.4534777104854584, 0.4464278221130371, 0.4546250104904175, 0.46296226978302]","[0.6678309440612793, 0.6659788489341736, 0.668742299079895, 0.6656379103660583, 0.6681567430496216]","[0.6671540141105652, 0.6672480702400208, 0.6672179698944092, 0.6671602129936218, 0.6671724915504456]","[0.3704647123813629, 0.37505513429641724, 0.3740428388118744, 0.3742482662200928, 0.3716837465763092]","[0.44937825202941895, 0.4504958391189575, 0.455274373292923, 0.45682090520858765, 0.44664838910102844]","[0.6626809239387512, 0.9695049524307251, 0.6655065417289734, 0.6561252474784851, 0.9631183743476868]","[0.660652756690979, 0.9658707976341248, 0.660652756690979, 0.660652756690979, 0.9662412405014038]",batch_normalisation,batch_normalisation
Magic,35414,10,1.0,7879,2,787.9,0.2,3939.5,0.5328793774319066,0.8,-0.304029286714339,-0.472127680084338,-0.2138438752275362,0.7378392572466064,-1.3065284609474608,"[0.4735909700393677, 0.45593681931495667, 0.40511268377304077, 0.3944167196750641, 0.3924194574356079]","[0.4692966043949127, 0.46598920226097107, 0.43793293833732605, 0.44988006353378296, 0.4375576674938202]","[0.545124888420105, 0.44274625182151794, 0.40656065940856934, 0.40785810351371765, 0.4086226224899292]","[0.5460799932479858, 0.4522855281829834, 0.4458204209804535, 0.44442740082740784, 0.446683794260025]","[0.42457515001296997, 0.4150390028953552, 0.41220590472221375, 0.41351956129074097, 0.41585075855255127]","[0.4478536546230316, 0.437684565782547, 0.44527414441108704, 0.4449867010116577, 0.43528151512145996]","[0.6629244685173035, 0.6589577198028564, 0.6657012701034546, 0.6561131477355957, 0.6606740355491638]","[0.6609772443771362, 0.6609772443771362, 0.6609774231910706, 0.6609774231910706, 0.6609774231910706]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4466741979122162, 0.6649606823921204, 0.4241563081741333, 0.5889378190040588, 0.4101392328739166]","[0.44520336389541626, 0.6545317769050598, 0.44352853298187256, 0.591279149055481, 0.43920397758483887]","[0.6688231825828552, 0.6666598320007324, 0.6699284315109253, 0.6656966805458069, 0.6673785448074341]","[0.6683061122894287, 0.6672996282577515, 0.6687307357788086, 0.6672681570053101, 0.667487382888794]","[0.398112952709198, 0.4456162452697754, 0.4076625406742096, 0.4304189085960388, 0.491717129945755]","[0.442733496427536, 0.45430728793144226, 0.44585925340652466, 0.4478974938392639, 0.4894264340400696]","[0.662924587726593, 0.6589578986167908, 0.9609982967376709, 0.6561132669448853, 0.612654447555542]","[0.6609774231910706, 0.6609774231910706, 0.9659478068351746, 0.6609774231910706, 0.618155837059021]",dropout,dropout
Magic,20931,10,1.0,11802,2,1180.2,0.2,5901.0,0.5329263540719574,0.8,-0.3054127109251767,-0.4932990385367269,-0.2168455176364986,0.7368192182904034,-1.3051459267260137,"[0.38086849451065063, 0.3681860864162445, 0.36792421340942383, 0.37672752141952515, 0.37873032689094543]","[0.4591166377067566, 0.45852920413017273, 0.4567182958126068, 0.4592176079750061, 0.44867008924484253]","[0.3644665777683258, 0.3617011308670044, 0.36208999156951904, 0.3619421124458313, 0.3603823184967041]","[0.45756009221076965, 0.4661785066127777, 0.4531954824924469, 0.4630736708641052, 0.4585992097854614]","[0.3950020968914032, 0.3941935896873474, 0.39114198088645935, 0.39782753586769104, 0.3932975232601166]","[0.44916829466819763, 0.45377978682518005, 0.454662561416626, 0.4651959240436554, 0.45285236835479736]","[0.6600573062896729, 0.6597463488578796, 0.660408616065979, 0.37552884221076965, 0.6621297597885132]","[0.6609958410263062, 0.660995602607727, 0.6609958410263062, 0.4541149139404297, 0.6609958410263062]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.3968799114227295, 0.4025915861129761, 0.3919544517993927, 0.3979855477809906, 0.40521493554115295]","[0.4451424181461334, 0.4488479495048523, 0.4396013021469116, 0.445354700088501, 0.4490896463394165]","[0.6669677495956421, 0.6668513417243958, 0.6671040058135986, 0.6676406860351562, 0.6676357388496399]","[0.6672855019569397, 0.6672635078430176, 0.6672914624214172, 0.6672646999359131, 0.6672646403312683]","[0.376787930727005, 0.3824130892753601, 0.3666186034679413, 0.37463751435279846, 0.3710790276527405]","[0.4509734511375427, 0.46093544363975525, 0.4555164873600006, 0.4526982605457306, 0.4542728662490845]","[0.6600573062896729, 0.6597466468811035, 0.660408616065979, 0.6621297597885132, 0.6619407534599304]","[0.6609958410263062, 0.6609958410263062, 0.6609958410263062, 0.6609958410263062, 0.6608129143714905]",batch_normalisation,prune
Magic,63129,10,1.0,11962,2,1196.2,0.2,5981.0,0.5330001281558375,0.8,-0.3026425440606338,-0.4941049934501405,-0.2195602975943741,0.7388631601970705,-1.307948425405215,"[0.37872257828712463, 0.3675606846809387, 0.3810885548591614, 0.3713798522949219, 0.3679077625274658]","[0.44462862610816956, 0.4342769980430603, 0.4338400065898895, 0.4364728331565857, 0.4425431787967682]","[0.3550388216972351, 0.3618698716163635, 0.37675076723098755, 0.36279603838920593, 0.36644378304481506]","[0.44475555419921875, 0.4391820430755615, 0.44756820797920227, 0.4555940330028534, 0.4452792704105377]","[0.3977516293525696, 0.39364418387413025, 0.39564985036849976, 0.39037996530532837, 0.3936159312725067]","[0.4320952296257019, 0.4324004650115967, 0.4273322820663452, 0.43747687339782715, 0.4378969669342041]","[0.6598326563835144, 0.6617920994758606, 0.6621840596199036, 0.41398340463638306, 0.6587424278259277]","[0.6609424948692322, 0.6609424352645874, 0.6609424948692322, 0.439508855342865, 0.6609424948692322]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.38677170872688293, 0.39946210384368896, 0.40031182765960693, 0.39700785279273987, 0.38912010192871094]","[0.4260287284851074, 0.4187237620353699, 0.4234985411167145, 0.4320624768733978, 0.4310538172721863]","[0.6669060587882996, 0.6675288677215576, 0.6676771640777588, 0.6676648259162903, 0.6665161848068237]","[0.6672853231430054, 0.6672470569610596, 0.6672590970993042, 0.6672666668891907, 0.6672505736351013]","[0.3688468039035797, 0.37268421053886414, 0.3722783327102661, 0.37081125378608704, 0.371534138917923]","[0.4329579174518585, 0.43530556559562683, 0.4443034827709198, 0.43928098678588867, 0.4330606758594513]","[0.6598326563835144, 0.9647314548492432, 0.964339554309845, 0.6621840596199036, 0.6587424278259277]","[0.6609424948692322, 0.965580940246582, 0.965580940246582, 0.6609424948692322, 0.6609424948692322]",batch_normalisation,prune
Magic,43002,10,1.0,14823,2,1482.3,0.2,7411.5,0.5330437480608129,0.8,-0.3034033606151046,-0.485968894811626,-0.2201180361324418,0.7383012346615344,-1.3071817645880637,"[0.38869303464889526, 0.3802407681941986, 0.3710871636867523, 0.38041743636131287, 0.37625762820243835]","[0.45825836062431335, 0.44583413004875183, 0.4346477687358856, 0.44813215732574463, 0.44262903928756714]","[0.3610841929912567, 0.37073779106140137, 0.36390501260757446, 0.36369335651397705, 0.3613086938858032]","[0.45498785376548767, 0.4529764652252197, 0.44884374737739563, 0.4531085193157196, 0.44834956526756287]","[0.39595717191696167, 0.3947112560272217, 0.3950420916080475, 0.395343542098999, 0.40016844868659973]","[0.4402690529823303, 0.4452055096626282, 0.44202640652656555, 0.44361719489097595, 0.43890029191970825]","[0.6596666574478149, 0.656926155090332, 0.6618807315826416, 0.6633196473121643, 0.6630033850669861]","[0.6609848737716675, 0.6609852313995361, 0.6609851717948914, 0.6609851121902466, 0.6609850525856018]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.39882680773735046, 0.4010195732116699, 0.4035511612892151, 0.4485538899898529, 0.3956684470176697]","[0.431430846452713, 0.4314412772655487, 0.44241616129875183, 0.4770488142967224, 0.42926469445228577]","[0.6668488383293152, 0.6659339070320129, 0.6675826907157898, 0.6680260300636292, 0.6679210662841797]","[0.667299211025238, 0.6673431396484375, 0.6672798991203308, 0.6672607064247131, 0.6672646999359131]","[0.37546399235725403, 0.3740983307361603, 0.3714609146118164, 0.38328900933265686, 0.36811307072639465]","[0.4482067823410034, 0.441413015127182, 0.4425128400325775, 0.44725361466407776, 0.4369124174118042]","[0.6596670746803284, 0.9702019691467285, 0.6618808507919312, 0.6633197665214539, 0.966762900352478]","[0.6609852313995361, 0.966464102268219, 0.6609852313995361, 0.6609852313995361, 0.9685189723968506]",batch_normalisation,dropout
Magic,79515,10,1.0,17836,2,1783.6,0.2,8918.0,0.5329608938547487,0.8,-0.2999773241498408,-0.4871043670352182,-0.2221560279187717,0.7408350195551489,-1.310679413848134,"[0.40729644894599915, 0.3695674240589142, 0.3932919502258301, 0.37470540404319763, 0.3783266842365265]","[0.4407372772693634, 0.43026110529899597, 0.4411238431930542, 0.43372905254364014, 0.44030606746673584]","[0.3995404839515686, 0.3621824383735657, 0.3601687550544739, 0.42416784167289734, 0.37335091829299927]","[0.4607854187488556, 0.44199588894844055, 0.43801501393318176, 0.4859448969364166, 0.44985151290893555]","[0.4836251735687256, 0.39627382159233093, 0.399675190448761, 0.3967708647251129, 0.4091373383998871]","[0.5063334703445435, 0.4314248561859131, 0.43313801288604736, 0.43206891417503357, 0.440100759267807]","[0.6624817848205566, 0.6601163744926453, 0.6607297658920288, 0.658947229385376, 0.662539005279541]","[0.6607952117919922, 0.6607953310012817, 0.6607953906059265, 0.6607953906059265, 0.6607953906059265]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4322352409362793, 0.3899245262145996, 0.47128090262413025, 0.3966315686702728, 0.3898853361606598]","[0.44866514205932617, 0.41957059502601624, 0.47077086567878723, 0.42504313588142395, 0.4246296286582947]","[0.6677510738372803, 0.6670786738395691, 0.667176365852356, 0.6665929555892944, 0.6678401231765747]","[0.6671990752220154, 0.6672899127006531, 0.6671981811523438, 0.667198657989502, 0.6672422885894775]","[0.37263432145118713, 0.37019845843315125, 0.371802419424057, 0.3743944764137268, 0.3665415942668915]","[0.43452852964401245, 0.43183398246765137, 0.43729647994041443, 0.43014469742774963, 0.4366884231567383]","[0.6624666452407837, 0.6087148189544678, 0.6607297658920288, 0.658947229385376, 0.9639846086502075]","[0.6607942581176758, 0.6045870780944824, 0.6607953906059265, 0.6607953906059265, 0.9657281041145325]",weight_normalisation,weight_normalisation
Mushroom,21406,22,0.0,3760,5,170.9090909090909,0.22727272727272727,752.0,0.08888888888888889,0.0,0.23256905951244145,-0.0019984537467902714,0.6386059480599882,1.2618375852384842,-0.6537230150809558,"[1.2821924686431885, 1.2047579288482666, 1.1744306087493896, 1.1702533960342407, 1.218171238899231]","[1.2880938053131104, 1.2038815021514893, 1.1755650043487549, 1.1747409105300903, 1.2172530889511108]","[1.132021427154541, 1.1418534517288208, 1.1408154964447021, 1.195394515991211, 1.205721139907837]","[1.3046776056289673, 1.2761017084121704, 1.281139612197876, 1.3575156927108765, 1.3460538387298584]","[1.2833476066589355, 1.2860413789749146, 1.2289128303527832, 1.2671188116073608, 1.2850602865219116]","[1.2842727899551392, 1.282788634300232, 1.2293784618377686, 1.2770076990127563, 1.282050371170044]","[1.3379173278808594, 1.3370864391326904, 1.3300206661224365, 1.3169647455215454, 1.3298436403274536]","[1.3303653001785278, 1.330365538597107, 1.3303654193878174, 1.3303653001785278, 1.3303651809692383]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.2843937873840332, 1.2868638038635254, 1.2940462827682495, 1.2824102640151978, 1.2851204872131348]","[1.2825950384140015, 1.2825359106063843, 1.2956534624099731, 1.2946245670318604, 1.2824915647506714]","[1.5488362312316895, 1.5484057664871216, 1.544847011566162, 1.5378799438476562, 1.544784426689148]","[1.545108675956726, 1.5450704097747803, 1.5450284481048584, 1.5452024936676025, 1.545027256011963]","[1.291716456413269, 1.1754744052886963, 1.1737579107284546, 1.3169639110565186, 1.3298429250717163]","[1.299216389656067, 1.174986481666565, 1.1780591011047363, 1.330364465713501, 1.330364465713501]","[1.337916612625122, 1.337085247039795, 1.3300195932388306, 1.3169639110565186, 1.3298429250717163]","[1.330364465713501, 1.330364465713501, 1.330364465713501, 1.330364465713501, 1.330364465713501]",batch_normalisation,baseline
Mushroom,60819,22,0.0,2036,6,92.54545454545455,0.2727272727272727,339.3333333333333,0.0625,0.0,0.4117726462485789,-0.004443656676817557,1.0781930536093636,1.5094912088241295,-0.7469647667098595,"[1.4269685745239258, 1.5347028970718384, 1.595725417137146, 1.5341683626174927, 1.294185996055603]","[1.4375362396240234, 1.5446897745132446, 1.673842191696167, 1.533848524093628, 1.3172709941864014]","[1.2406126260757446, 1.2526826858520508, 1.2482727766036987, 1.4470936059951782, 1.4448710680007935]","[1.4891914129257202, 1.4166134595870972, 1.4686166048049927, 1.6826696395874023, 1.6957893371582031]","[1.3133147954940796, 1.3031924962997437, 1.3094565868377686, 1.3131152391433716, 1.3091566562652588]","[1.3092870712280273, 1.310908317565918, 1.3275305032730103, 1.3136062622070312, 1.310777187347412]","[1.5292799472808838, 1.5155564546585083, 1.5292123556137085, 1.2850341796875, 1.4127100706100464]","[1.5332399606704712, 1.6326624155044556, 1.5351779460906982, 1.3577499389648438, 1.4743660688400269]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.307442545890808, 1.3032408952713013, 1.2996596097946167, 1.306472659111023, 1.3043242692947388]","[1.3036619424819946, 1.3087680339813232, 1.3247733116149902, 1.307113528251648, 1.3365589380264282]","[1.783263921737671, 1.7842706441879272, 1.7835239171981812, 1.783561110496521, 1.7837600708007812]","[1.7837167978286743, 1.783707857131958, 1.7836958169937134, 1.7836828231811523, 1.7836933135986328]","[1.6037770509719849, 1.6249810457229614, 1.478832721710205, 1.2943403720855713, 1.5896039009094238]","[1.606323480606079, 1.6814072132110596, 1.5585371255874634, 1.3203257322311401, 1.6359442472457886]","[1.8485075235366821, 1.767094373703003, 1.8446673154830933, 1.7611666917800903, 1.8448197841644287]","[1.8475135564804077, 1.7617292404174805, 1.8475135564804077, 1.7617292404174805, 1.8475135564804077]",prune,dropout
Mushroom,70639,22,0.0,4340,7,197.27272727272728,0.3181818181818182,620.0,0.016666666666666666,0.0,0.32528814905675385,-0.002430012502659704,0.780504878812294,1.384429510569377,-0.6975029005073214,"[1.6731648445129395, 1.6620019674301147, 1.6657828092575073, 1.6650629043579102, 1.6726220846176147]","[1.667726993560791, 1.667726993560791, 1.667726993560791, 1.6677268743515015, 1.667726993560791]","[1.470414400100708, 1.5113012790679932, 1.5070691108703613, 1.5529032945632935, 1.4683496952056885]","[1.5775195360183716, 1.537142038345337, 1.5608810186386108, 1.5729244947433472, 1.5937377214431763]","[1.673165202140808, 1.6620029211044312, 1.665783166885376, 1.6650631427764893, 1.6726223230361938]","[1.6677272319793701, 1.6677274703979492, 1.6677277088165283, 1.6677262783050537, 1.6677274703979492]","[1.6731655597686768, 1.662002444267273, 1.665783166885376, 1.6650629043579102, 1.6726226806640625]","[1.6677277088165283, 1.6677274703979492, 1.6677274703979492, 1.6677271127700806, 1.6677277088165283]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.6732310056686401, 1.6620575189590454, 1.6658352613449097, 1.665116310119629, 1.6726826429367065]","[1.6677894592285156, 1.6677781343460083, 1.6677751541137695, 1.6677755117416382, 1.6677850484848022]","[1.9181756973266602, 1.9132415056228638, 1.9149231910705566, 1.9146173000335693, 1.9181253910064697]","[1.9171086549758911, 1.9158740043640137, 1.9158023595809937, 1.9158048629760742, 1.917100191116333]","[1.6731650829315186, 1.6620020866394043, 1.6657828092575073, 1.6650629043579102, 1.6726223230361938]","[1.667726993560791, 1.6677271127700806, 1.6677271127700806, 1.6677268743515015, 1.6677271127700806]","[1.6731641292572021, 1.662001371383667, 1.6657822132110596, 1.6650621891021729, 1.6726216077804565]","[1.6677262783050537, 1.6677262783050537, 1.6677262783050537, 1.6677262783050537, 1.6677262783050537]",batch_normalisation,batch_normalisation
Mushroom,13166,22,0.0,3784,2,172.0,0.09090909090909091,1892.0,0.07256235827664399,0.0,-0.011129573069985176,-0.8678180259482562,0.18410768829562518,0.9889321315010445,-2.4584586117734624,"[0.3801769018173218, 0.3801769018173218, 0.3813878893852234, 0.38386523723602295, 0.3793235719203949]","[0.380633682012558, 0.3806335926055908, 0.3806336224079132, 0.3806336224079132, 0.38063380122184753]","[0.42223331332206726, 0.3801756501197815, 0.38134142756462097, 0.3833371698856354, 0.37932252883911133]","[0.424477756023407, 0.3806322515010834, 0.38058802485466003, 0.3801786005496979, 0.38063204288482666]","[0.3801770508289337, 0.38017722964286804, 0.38138827681541443, 0.3838655650615692, 0.3793238699436188]","[0.3806339502334595, 0.3806336224079132, 0.3806338608264923, 0.3806338310241699, 0.38063380122184753]","[0.38017621636390686, 0.38017621636390686, 0.38138726353645325, 0.38386455178260803, 0.3793228566646576]","[0.38063299655914307, 0.38063299655914307, 0.38063299655914307, 0.38063299655914307, 0.38063299655914307]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.38027825951576233, 0.38025325536727905, 0.38146743178367615, 0.38394734263420105, 0.37941110134124756]","[0.38073331117630005, 0.3807090222835541, 0.3807145059108734, 0.38071301579475403, 0.38072481751441956]","[0.5168196558952332, 0.5168313384056091, 0.5176829695701599, 0.5194324851036072, 0.5162111520767212]","[0.5171446204185486, 0.5171577334403992, 0.5171464085578918, 0.5171434879302979, 0.517142653465271]","[0.3801768720149994, 0.3801769018173218, 0.38138794898986816, 0.3838651776313782, 0.3793235123157501]","[0.3806336224079132, 0.380633682012558, 0.380633682012558, 0.3806335926055908, 0.38063371181488037]","[0.38017621636390686, 0.38017621636390686, 0.38138726353645325, 0.38386455178260803, 0.3793228566646576]","[0.38063299655914307, 0.38063299655914307, 0.38063299655914307, 0.38063299655914307, 0.38063299655914307]",layer_normalisation,layer_normalisation
