dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,prune_training_loss,prune_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,best_training_technique,best_testing_technique,subset_type
Salaries 2023,72990,9.0,0.3333333333333333,2584.0,4.0,287.1111111111111,0.4444444444444444,646.0,0.0617760617760617,0.2222222222222222,0.1316172903857858,0.0132431633107522,0.5675229547078426,1.1406716896990878,-0.1445581636144413,"[1.0689805746078491, 1.0664509534835815, 1.137259602546692, 1.0744966268539429, 1.0686347484588623]","[1.0828328132629395, 1.0767152309417725, 1.1421124935150146, 1.082560658454895, 1.0800381898880005]","[1.0756016969680786, 1.0816916227340698, 1.0753105878829956, 1.0763866901397705, 1.072282075881958]","[1.0900208950042725, 1.0868033170700073, 1.0881366729736328, 1.090063214302063, 1.097643494606018]","[1.0735262632369995, 1.0845789909362793, 1.1031358242034912, 1.0865874290466309, 1.0827670097351074]","[1.0808346271514893, 1.088282585144043, 1.1024385690689087, 1.0814729928970337, 1.0824031829833984]","[1.142338514328003, 1.1429433822631836, 1.137260913848877, 1.144516110420227, 1.1445163488388062]","[1.1421221494674683, 1.1421220302581787, 1.1421222686767578, 1.1421223878860474, 1.142122507095337]","[1.0771666765213013, 1.0738788843154907, 1.0688759088516235, 1.076810359954834, 1.062165379524231]","[1.0758776664733887, 1.0728800296783447, 1.0761265754699707, 1.0722748041152954, 1.076603889465332]","[1.0812311172485352, 1.0713262557983398, 1.0666311979293823, 1.1445149183273315, 1.0603258609771729]","[1.1002053022384644, 1.0862764120101929, 1.080010175704956, 1.1421207189559937, 1.0844804048538208]",SMOTE,prune,
Salaries 2023,57165,6.0,0.5,2584.0,4.0,430.6666666666667,0.6666666666666666,646.0,0.0617760617760617,0.3333333333333333,0.1602921099870917,0.0189630774282565,0.5675229547078426,1.1738537153088744,0.0536164562008836,"[1.0856133699417114, 1.0978140830993652, 1.081756830215454, 1.0799040794372559, 1.0876164436340332]","[1.0875881910324097, 1.1050142049789429, 1.0852444171905518, 1.0914193391799927, 1.0910857915878296]","[1.0917246341705322, 1.0801138877868652, 1.0830498933792114, 1.074825644493103, 1.0863618850708008]","[1.0864593982696533, 1.084770917892456, 1.0810774564743042, 1.0827313661575317, 1.0809262990951538]","[1.0918316841125488, 1.0887633562088013, 1.094831109046936, 1.084442138671875, 1.0953022241592407]","[1.0900731086730957, 1.0953487157821655, 1.0931683778762817, 1.0959287881851196, 1.0908669233322144]","[1.140523910522461, 1.1429437398910522, 1.1475392580032349, 1.1402840614318848, 1.1402841806411743]","[1.142122507095337, 1.1421226263046265, 1.142122745513916, 1.1421223878860474, 1.142122507095337]","[1.087034821510315, 1.0879712104797363, 1.0839251279830933, 1.634390115737915, 1.088382363319397]","[1.0876662731170654, 1.0852731466293335, 1.0852460861206055, 1.6389371156692505, 1.0868029594421387]","[1.1405220031738281, 1.1429424285888672, 1.0887110233306885, 1.1402827501296997, 1.0893347263336182]","[1.1418237686157227, 1.1420379877090454, 1.0909318923950195, 1.1420893669128418, 1.0939375162124634]",SMOTE,batch_normalisation,
Salaries 2023,83406,10.0,0.3,171.0,3.0,17.1,0.3,57.0,0.1682242990654205,0.2,0.1660969542266206,0.0171565629361685,0.7442567913195779,1.1806875688242675,-0.4680497638086098,"[0.8171725273132324, 0.7906304001808167, 0.7552134394645691, 0.8241624236106873, 0.8078466057777405]","[0.9630861878395081, 0.9360242486000061, 0.9435442090034485, 1.0283429622650146, 0.9868695735931396]","[0.8164185285568237, 0.7783433794975281, 0.8042764067649841, 0.7801032066345215, 0.7884378433227539]","[0.9412000179290771, 0.979876697063446, 0.9402768611907959, 0.927671492099762, 0.9641198515892029]","[0.8529696464538574, 0.8329201340675354, 0.823777973651886, 0.8003061413764954, 0.8311277031898499]","[0.9611297845840454, 0.9854398369789124, 0.9413437843322754, 0.9757198095321655, 0.9542610049247742]","[0.9125596284866333, 0.9364414811134338, 0.9184173941612244, 0.9275915622711182, 0.9367658495903015]","[0.9228764176368713, 0.9229012727737427, 0.9228735566139221, 0.9228733777999878, 0.9228762984275818]","[0.851040244102478, 0.8243783116340637, 0.8306518793106079, 0.8423247933387756, 0.8396768569946289]","[0.9345384836196899, 0.9568135142326355, 0.9450142979621887, 0.9459856152534485, 0.9419562220573425]","[0.7903435230255127, 0.7874226570129395, 0.7816674113273621, 1.2387763261795044, 0.8075226545333862]","[0.9437386989593506, 0.9467422366142273, 0.9409553408622742, 1.2632766962051392, 0.9879699945449829]",batch_normalisation,layer_normalisation,
Salaries 2023,63053,10.0,0.3,830.0,4.0,83.0,0.4,207.5,0.0621242484969939,0.2,0.1523040333613833,0.0178099764131425,0.6776397275353392,1.1645142337927603,-0.3341235533551734,"[1.064725399017334, 1.0457196235656738, 1.0568374395370483, 1.1391485929489136, 1.0524728298187256]","[1.1124705076217651, 1.0814142227172852, 1.0921920537948608, 1.1412585973739624, 1.1059068441390991]","[1.0686339139938354, 1.0669128894805908, 1.0915272235870361, 1.0551341772079468, 1.0812345743179321]","[1.0893559455871582, 1.0630378723144531, 1.1010795831680298, 1.1148278713226318, 1.0855854749679565]","[1.0702991485595703, 1.0885382890701294, 1.0967693328857422, 1.0831390619277954, 1.0996489524841309]","[1.0866703987121582, 1.0895664691925049, 1.1106466054916382, 1.0902814865112305, 1.0886447429656982]","[1.1278512477874756, 1.1429173946380615, 1.1334998607635498, 1.1391515731811523, 1.1703611612319946]","[1.141260027885437, 1.1412612199783325, 1.1412595510482788, 1.1412616968154907, 1.1412618160247803]","[1.0708115100860596, 1.0774006843566895, 1.0742470026016235, 1.068221926689148, 1.0781577825546265]","[1.0968180894851685, 1.0825140476226807, 1.1017433404922485, 1.0729601383209229, 1.0846606492996216]","[1.1278492212295532, 1.0868353843688965, 1.0563632249832153, 1.138818621635437, 1.0570365190505981]","[1.1412585973739624, 1.0974570512771606, 1.0982944965362549, 1.1354860067367554, 1.092730164527893]",SMOTE,prune,
Salaries 2023,4254,10.0,0.3,1256.0,4.0,125.6,0.4,314.0,0.062251655629139,0.2,0.1510431092661362,0.0173456655292851,0.6370507767901102,1.163046795094946,-0.3287328315708764,"[1.044852614402771, 1.0536338090896606, 1.0928093194961548, 1.0466086864471436, 1.0834647417068481]","[1.118500828742981, 1.1126869916915894, 1.130155324935913, 1.111285924911499, 1.1330281496047974]","[1.0520285367965698, 1.068078637123108, 1.0581750869750977, 1.0625572204589844, 1.060845136642456]","[1.1305028200149536, 1.1336246728897095, 1.1225712299346924, 1.148069143295288, 1.1404356956481934]","[1.071240782737732, 1.0734283924102783, 1.0725529193878174, 1.065463662147522, 1.0754331350326538]","[1.1061797142028809, 1.115125298500061, 1.114822268486023, 1.106290340423584, 1.1107054948806763]","[1.147157907485962, 1.1396855115890503, 1.1421751976013184, 1.1409310102462769, 1.1454123258590698]","[1.1404967308044434, 1.1404963731765747, 1.1404951810836792, 1.1404964923858643, 1.1404969692230225]","[1.0538299083709717, 1.0719670057296753, 1.068539023399353, 1.0576403141021729, 1.0641494989395142]","[1.1121762990951538, 1.1100575923919678, 1.1145012378692627, 1.1137089729309082, 1.1110340356826782]","[1.6365742683410645, 1.1396832466125488, 1.0687752962112427, 1.0938303470611572, 1.0799996852874756]","[1.6404938697814941, 1.1404937505722046, 1.1068586111068726, 1.1324406862258911, 1.1118488311767578]",SMOTE,dropout,
Salaries 2023,46480,10.0,0.3,1729.0,4.0,172.9,0.4,432.25,0.0615384615384615,0.2,0.1453479702042882,0.0135968842786266,0.6169619954888097,1.1564419075900936,-0.3029577488110443,"[1.1342651844024658, 1.1424026489257812, 1.0814800262451172, 1.1537859439849854, 1.0809154510498047]","[1.142512321472168, 1.142512321472168, 1.0851316452026367, 1.142512321472168, 1.0806983709335327]","[1.073917269706726, 1.0805209875106812, 1.079027533531189, 1.0786216259002686, 1.0714181661605835]","[1.0743838548660278, 1.076766014099121, 1.0798120498657227, 1.0714733600616455, 1.068113088607788]","[1.093492031097412, 1.0839815139770508, 1.1074985265731812, 1.218514323234558, 1.1023608446121216]","[1.103243350982666, 1.0907868146896362, 1.1165090799331665, 1.2145929336547852, 1.1095731258392334]","[1.1342670917510986, 1.1424041986465454, 1.1451168060302734, 1.153786063194275, 1.134817361831665]","[1.1425138711929321, 1.1425138711929321, 1.1425141096115112, 1.1425148248672485, 1.1425137519836426]","[1.0677560567855835, 1.072373867034912, 1.0700232982635498, 1.0684549808502197, 1.0749915838241577]","[1.0874289274215698, 1.1011793613433838, 1.0857168436050415, 1.0899052619934082, 1.0665532350540161]","[1.069510817527771, 1.0857917070388794, 1.1451153755187988, 1.092947006225586, 1.0875732898712158]","[1.0839462280273438, 1.095864176750183, 1.142512321472168, 1.1030491590499878, 1.08573317527771]",SMOTE,batch_normalisation,
Salaries 2023,19841,10.0,0.3,1824.0,4.0,182.4,0.4,456.0,0.0619872379216043,0.2,0.1394294526974118,0.0160942436193581,0.6034285730502841,1.1496177004294434,-0.2732887584980913,"[1.1650171279907227, 1.0655760765075684, 1.070535659790039, 1.064052939414978, 1.0669885873794556]","[1.1731854677200317, 1.0898386240005493, 1.0908461809158325, 1.104468822479248, 1.0854575634002686]","[1.0766421556472778, 1.0816504955291748, 1.072905421257019, 1.0749913454055786, 1.072907567024231]","[1.0910290479660034, 1.0948231220245361, 1.0889525413513184, 1.1032370328903198, 1.0960307121276855]","[1.078464388847351, 1.0985959768295288, 1.089698076248169, 1.087613582611084, 1.088096261024475]","[1.089979887008667, 1.0902142524719238, 1.0881495475769043, 1.09464430809021, 1.094895362854004]","[1.130987286567688, 1.1566935777664185, 1.1438415050506592, 1.14298415184021, 1.1349374055862427]","[1.1436691284179688, 1.1436688899993896, 1.1436704397201538, 1.1436697244644165, 1.1436699628829956]","[1.0693886280059814, 1.0855648517608643, 1.0826897621154785, 1.0700500011444092, 1.0825012922286987]","[1.083823323249817, 1.0851960182189941, 1.0881271362304688, 1.0904663801193237, 1.0829081535339355]","[1.0716105699539185, 1.081224799156189, 1.0741769075393677, 1.0707478523254395, 1.0776938199996948]","[1.0883933305740356, 1.101395845413208, 1.0900025367736816, 1.1046732664108276, 1.1104217767715454]",SMOTE,prune,
Salaries 2023,10233,10.0,0.3,2551.0,4.0,255.1,0.4,637.75,0.0619295958279009,0.2,0.1322341620456966,0.0137390125843588,0.5686239544340295,1.141375554812626,-0.2334062280785443,"[1.0778794288635254, 1.0996986627578735, 1.175065517425537, 1.0774494409561157, 1.140114426612854]","[1.0917994976043701, 1.0866317749023438, 1.2042677402496338, 1.079795241355896, 1.1428855657577515]","[1.0733102560043335, 1.0847994089126587, 1.071757197380066, 1.0896782875061035, 1.0834389925003052]","[1.0649775266647339, 1.062913417816162, 1.0699290037155151, 1.0659053325653076, 1.0632754564285278]","[1.0864272117614746, 1.0886470079421997, 1.0733848810195923, 1.0908279418945312, 1.090914249420166]","[1.080786108970642, 1.0729728937149048, 1.0673491954803467, 1.0841885805130005, 1.0738732814788818]","[1.1425666809082031, 1.1474688053131104, 1.1303117275238037, 1.1505321264266968, 1.1401159763336182]","[1.1428868770599365, 1.142886996269226, 1.1428865194320679, 1.142886757850647, 1.1428868770599365]","[1.0848010778427124, 1.0762337446212769, 1.0613040924072266, 1.0908085107803345, 1.07183837890625]","[1.0773833990097046, 1.0641473531723022, 1.0593349933624268, 1.0643361806869507, 1.0616679191589355]","[1.0657169818878174, 1.06243097782135, 1.0629760026931763, 1.0841985940933228, 1.0720125436782837]","[1.079616665840149, 1.0713294744491577, 1.074248194694519, 1.0809807777404785, 1.065950870513916]",SMOTE,prune,
Segmentation,40886,18.0,0.8888888888888888,592.0,2.0,32.888888888888886,0.1111111111111111,296.0,0.9733333333333334,0.6666666666666666,0.1367549585628589,0.0,0.6666707596930189,1.1465471625307422,-0.7184518623105882,"[0.3132988512516022, 0.31329989433288574, 0.3132971227169037, 0.31330084800720215, 0.31330406665802]","[0.3134384751319885, 0.313494473695755, 0.3215225636959076, 0.31336283683776855, 0.31341445446014404]","[0.31328052282333374, 0.3132823407649994, 0.3132830560207367, 0.3132798969745636, 0.3132822513580322]","[0.3136139214038849, 0.32143422961235046, 0.3218335211277008, 0.3135594129562378, 0.3135746121406555]","[0.313375324010849, 0.3134373426437378, 0.3133847117424011, 0.3139759302139282, 0.3133853077888489]","[0.32150930166244507, 0.3137337267398834, 0.33011552691459656, 0.31338444352149963, 0.3135082423686981]","[0.8211982846260071, 0.3555946350097656, 0.3159160614013672, 0.833050549030304, 0.8119425177574158]","[0.8174635171890259, 0.35526514053344727, 0.33016470074653625, 0.8174633979797363, 0.8090600967407227]","[0.3152616620063782, 0.3152143061161041, 0.3148612976074219, 0.3151995837688446, 0.3151603937149048]","[0.31755486130714417, 0.31925448775291443, 0.317680686712265, 0.31613990664482117, 0.3178068697452545]","[0.3132965862751007, 0.31330588459968567, 0.3132985830307007, 0.313300758600235, 0.31329938769340515]","[0.31337490677833557, 0.3137221336364746, 0.32955223321914673, 0.31352177262306213, 0.3133164346218109]",batch_normalisation,baseline,
Segmentation,7739,18.0,0.8888888888888888,599.0,2.0,33.27777777777778,0.1111111111111111,299.5,0.9966666666666668,0.3333333333333333,0.4192331853289051,2.1067559415943737e-05,0.6934247253094908,1.5207949405148962,-0.908146347600828,"[0.31328094005584717, 0.31328052282333374, 0.3132792115211487, 0.31328046321868896, 0.31328028440475464]","[0.3132795989513397, 0.31327706575393677, 0.3132781386375427, 0.3132789433002472, 0.31328004598617554]","[0.3132742941379547, 0.31327420473098755, 0.3132748305797577, 0.31327390670776367, 0.3132753372192383]","[0.3132699131965637, 0.3132697641849518, 0.3132688105106354, 0.3132689893245697, 0.3132704198360443]","[0.3133590519428253, 0.31330540776252747, 0.3132990896701813, 0.3132772743701935, 0.31329065561294556]","[0.3133047819137573, 0.3133068382740021, 0.31330808997154236, 0.31329429149627686, 0.31328636407852173]","[0.7988953590393066, 0.8041234016418457, 0.31326350569725037, 0.8093453049659729, 0.8210742473602295]","[0.813255786895752, 0.8132617473602295, 0.31326353549957275, 0.8132617473602295, 0.8132617473602295]","[0.31469208002090454, 0.3145312964916229, 0.31438571214675903, 0.3146805465221405, 0.3145877718925476]","[0.3146370053291321, 0.3144594430923462, 0.3143174350261688, 0.3146246373653412, 0.3145199716091156]","[0.31327909231185913, 0.3132812976837158, 0.3132784366607666, 0.31327909231185913, 0.31328052282333374]","[0.3132782578468323, 0.31327980756759644, 0.31327638030052185, 0.3132760524749756, 0.3132781386375427]",batch_normalisation,batch_normalisation,
Segmentation,84895,18.0,0.8888888888888888,1789.0,6.0,99.38888888888889,0.3333333333333333,298.1666666666667,0.9733333333333334,0.6111111111111112,0.6837892909657419,0.0177709457858125,1.102476388674854,1.981371518389998,-0.8544293711929936,"[1.2257684469223022, 1.2180211544036865, 1.0654135942459106, 1.2106648683547974, 1.2072651386260986]","[1.2539639472961426, 1.228512167930603, 1.0837582349777222, 1.2384659051895142, 1.2363203763961792]","[1.2291910648345947, 1.060306429862976, 1.0645344257354736, 1.307149887084961, 1.0748867988586426]","[1.2548328638076782, 1.0720252990722656, 1.0989965200424194, 1.3465930223464966, 1.0953632593154907]","[1.0734788179397583, 1.070019245147705, 1.0892678499221802, 1.073161005973816, 1.2416889667510986]","[1.0937519073486328, 1.0960203409194946, 1.1136828660964966, 1.1024408340454102, 1.2518889904022217]","[1.0968177318572998, 1.095104455947876, 1.2653073072433472, 1.3363251686096191, 1.110855221748352]","[1.1131278276443481, 1.1192940473556519, 1.2672412395477295, 1.33219313621521, 1.125182032585144]","[1.1290582418441772, 1.2664263248443604, 1.3968344926834106, 1.3787598609924316, 1.1011979579925537]","[1.1180835962295532, 1.2768653631210327, 1.4040472507476807, 1.4078178405761719, 1.1143102645874023]","[1.3823058605194092, 1.2079607248306274, 1.2551639080047607, 1.5937542915344238, 1.059718370437622]","[1.3948801755905151, 1.2369757890701294, 1.2562534809112549, 1.5789204835891724, 1.082179307937622]",SMOTE,dropout,
Segmentation,23487,18.0,0.8888888888888888,1787.0,6.0,99.27777777777776,0.3333333333333333,297.8333333333333,0.9733333333333334,0.6666666666666666,0.7415586064818616,0.0118234783656496,1.2089151624245922,2.0992048002759973,-0.8657697001780231,"[1.2209829092025757, 1.3803337812423706, 1.3791097402572632, 1.2074987888336182, 1.2149749994277954]","[1.2375235557556152, 1.4039503335952759, 1.3918912410736084, 1.218709945678711, 1.2486764192581177]","[1.0461994409561157, 1.2081302404403687, 1.212172269821167, 1.226661205291748, 1.2043787240982056]","[1.059781789779663, 1.2336701154708862, 1.2312487363815308, 1.227308988571167, 1.2164884805679321]","[1.0486347675323486, 1.0550158023834229, 1.0490715503692627, 1.0518304109573364, 1.0487393140792847]","[1.0678285360336304, 1.077327847480774, 1.0609604120254517, 1.069205641746521, 1.0674419403076172]","[1.048856496810913, 1.0479812622070312, 1.0505733489990234, 1.0759769678115845, 1.052347183227539]","[1.0619498491287231, 1.0687495470046997, 1.0627702474594116, 1.0925812721252441, 1.071475863456726]","[1.079397439956665, 1.0535975694656372, 1.05469810962677, 1.0592437982559204, 1.371975064277649]","[1.0911064147949219, 1.0620522499084473, 1.0656335353851318, 1.068705439567566, 1.391706943511963]","[1.3690922260284424, 1.049647331237793, 1.0556206703186035, 1.2089271545410156, 1.2132014036178589]","[1.3968236446380615, 1.06551992893219, 1.0667976140975952, 1.2323240041732788, 1.236820101737976]",SMOTE,dropout,
Segmentation,27339,18.0,0.8888888888888888,1189.0,4.0,66.05555555555556,0.2222222222222222,297.25,0.9733333333333334,0.6666666666666666,0.5345011486044782,0.0145564315636341,0.933439466653567,1.706596691732024,-0.8559155625508996,"[0.7552627921104431, 0.7535735368728638, 0.7501543164253235, 0.7527345418930054, 0.7740799188613892]","[0.7782616019248962, 0.7709608674049377, 0.7804297804832458, 0.7762556672096252, 0.7970619797706604]","[0.7518563270568848, 0.7726174592971802, 0.7600070834159851, 0.7591683864593506, 0.7764568328857422]","[0.7731918692588806, 0.8158329129219055, 0.8051936030387878, 0.7774528861045837, 0.8062118887901306]","[0.765325665473938, 0.7709353566169739, 0.7701917886734009, 0.7737719416618347, 0.7665550112724304]","[0.786198616027832, 0.792323648929596, 0.7993181347846985, 0.7808807492256165, 0.7685800790786743]","[1.4923524856567383, 0.8225277066230774, 0.798875093460083, 0.8091514706611633, 0.8275854587554932]","[1.4999706745147705, 0.8242405652999878, 0.8360775709152222, 0.8404422402381897, 0.8361737132072449]","[0.7699729204177856, 0.7718569040298462, 0.7582146525382996, 0.7651476263999939, 0.766920268535614]","[0.7911951541900635, 0.8012866377830505, 0.7853981256484985, 0.7813679575920105, 0.7875164151191711]","[0.7550557255744934, 0.7554962038993835, 0.763894259929657, 0.7571487426757812, 0.7514730095863342]","[0.7740472555160522, 0.7780478000640869, 0.7867843508720398, 0.7822531461715698, 0.7773586511611938]",SMOTE,weight_normalisation,
