class,cap-shape,cap-surface,cap-color,bruises,target,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
1,1,1,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,2
1,3,1,0,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,2
1,1,2,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,0
1,2,2,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2
1,2,2,2,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,2
1,2,2,2,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,0
1,1,1,2,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,4
1,1,2,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,0
1,3,1,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,4
1,1,2,0,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,0
1,1,2,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,2
1,1,1,0,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,4
1,1,2,2,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,0
1,1,1,0,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,0
1,1,2,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,0
1,3,2,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,0
1,1,2,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,2
1,3,1,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,2
1,3,2,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,4
1,3,1,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,4
1,2,1,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,4
1,1,2,2,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,0
1,1,2,0,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,2
1,3,2,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,2
1,1,1,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,4
1,1,1,2,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,4
1,1,2,2,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,4
1,3,1,2,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,2
1,2,1,2,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,2
1,1,1,2,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,4
1,1,1,2,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,0
1,1,2,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0
1,3,1,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,4
1,2,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,2
1,1,1,2,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,2
1,1,1,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,4
1,1,2,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,2
1,3,1,2,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,2
1,1,1,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,0
1,1,1,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,0
1,1,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,2
1,3,1,2,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,0
1,3,1,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,2
1,3,1,2,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,0
1,1,1,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,0
1,1,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,0
1,2,2,2,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,4
1,3,1,2,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,2
1,1,2,2,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,0
1,1,2,2,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,2
1,1,2,2,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,2
1,1,2,2,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,2
1,1,1,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,2
1,1,1,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,4
1,3,1,2,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,4
1,1,1,2,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2
1,1,2,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,2
1,1,2,2,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,2
1,3,1,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,0
1,1,1,2,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,0
1,1,1,2,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,0
1,1,2,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,2
1,3,1,2,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,0
1,2,2,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,2
1,1,1,2,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2
1,3,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,4
1,3,1,2,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,4
1,3,1,2,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,2
1,1,1,0,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,0
1,1,1,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,2
1,1,2,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0
1,2,2,2,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,2
1,1,2,2,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,2
1,1,1,2,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,0
1,3,1,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,2
1,1,2,0,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0
1,1,2,2,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,2
1,1,2,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,0
1,3,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,2
1,3,1,2,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,2
1,2,2,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,0
1,1,1,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,4
1,3,2,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,4
1,1,1,2,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,4
1,1,2,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,2
1,1,1,2,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,2
1,3,2,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,4
1,1,2,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0
1,1,2,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,2
1,3,1,0,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,0
1,1,1,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,4
1,1,1,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,2
1,1,1,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,0
1,1,2,2,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,4
1,1,2,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,2
1,3,1,2,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,0
1,1,1,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,2
1,2,2,2,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,0
1,1,2,2,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,2
1,1,2,2,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,0
1,1,2,2,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,4
1,1,1,2,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,2
1,1,2,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,2
1,1,2,0,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,2
1,1,2,0,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,0
1,1,2,2,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,0
1,3,1,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0
1,2,2,2,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0
1,1,1,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,4
1,3,1,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0
1,2,1,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,4
1,1,1,2,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,2
1,1,2,2,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,4
1,2,1,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,0
1,1,1,2,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,4
1,1,1,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,0
1,2,2,0,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,2
1,1,2,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,2
1,1,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,2
1,1,2,2,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,2
1,2,1,2,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,2
1,1,1,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,2
1,3,1,0,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,2
1,1,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0
1,1,2,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,4
1,2,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,0
1,2,1,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,0
1,3,1,2,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,2
1,2,2,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,0
1,1,2,0,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,0
1,2,1,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,0
1,2,2,2,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,0
1,1,1,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,0
1,1,2,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,0
1,3,1,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,2
1,1,2,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2
1,3,1,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,2
1,2,2,2,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,2
1,2,1,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,0
1,3,1,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,4
1,1,2,0,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,0
1,1,1,2,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,0
1,2,2,0,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,0
1,2,1,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,4
1,1,2,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,0
1,2,2,0,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,0
1,2,1,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,0
1,2,1,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,0
1,2,1,2,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,2
1,3,1,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,4
1,3,1,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,4
1,1,2,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,0
1,2,2,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,4
1,3,1,0,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,2
1,1,2,2,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,4
1,2,1,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,2
1,3,1,2,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,2
1,1,2,2,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,4
1,2,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,4
1,1,1,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,0
1,2,1,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,0
1,1,1,2,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,4
1,2,1,0,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,2
1,2,2,2,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,2
1,2,1,2,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0
1,2,1,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,4
1,1,2,0,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,0
1,2,1,2,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,0
1,2,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0
1,1,1,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,0
1,1,2,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,4
1,3,1,2,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,0
1,1,1,2,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,0
1,2,2,0,0,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,0
1,2,1,0,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,0
1,2,2,2,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,0
1,2,2,2,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,0
1,2,2,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0
1,2,1,0,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,0
1,3,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,0
1,2,1,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,4
1,2,2,2,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,0
1,1,2,2,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,0
1,2,2,2,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,0
1,2,1,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,4
1,2,1,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,2
1,2,1,2,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,0
1,2,1,0,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,2
1,2,1,2,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,4
1,2,1,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,2
1,2,1,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,0
1,2,2,0,0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,0
1,2,1,2,0,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,2,4
1,2,2,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,0
1,2,2,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0
1,2,1,2,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,2
1,2,2,2,0,4,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,2
1,2,2,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,4
1,2,1,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,4
1,2,1,0,0,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,4
1,1,1,2,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,4
1,2,1,0,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,0
1,2,1,2,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,2
1,2,2,2,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,2,2
