dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,depth_to_width_ratio,batch_size_to_dataset_ratio,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,avg_learning_slope,std_learning_slope,avg_validation_gap,std_validation_gap,avg_first_overfit_epoch,std_first_overfit_epoch,avg_first_stay_epoch,std_first_stay_epoch,avg_percentage_weights_near_zero,std_percentage_weights_near_zero,avg_avg_weights,std_avg_weights,batch_normalisation,dropout,layer_normalisation,weight_decay,prune,weight_normalisation,baseline,weight_perturbation
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\1692758365_20260528_183219.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,0.927536231884058,15.0,0.6666666666666666,276.0,4.0,18.4,0.2666666666666666,69.0,0.1081081081081081,0.5333333333333333,0.0506335953154426,0.0003252063507837,0.1337593830516323,1.0519373878752445,0.5790698276062994,-0.0017772551093782,0.0004400746114682,0.1944981431482373,0.0529405882195077,11.1,8.50235261559999,8.2,4.190465367951393,18.977920700172398,0.5968377415664686,0.1465247446754862,0.0114893532624411,3,1,1,1,2,2,2,1
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\406100345_20260528_183219.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,0.927536231884058,15.0,0.5333333333333333,276.0,4.0,18.4,0.2666666666666666,69.0,0.1081081081081081,0.4666666666666667,0.0435846803235305,0.0,0.1337593830516323,1.0445484432671497,0.834451509850298,-0.0012422660844666,0.0010652518595568,0.1647238913974984,0.082755070717245,12.2,11.685888926393234,4.6,1.0198039027185568,18.56849224240817,1.495861629677473,0.146131768007068,0.0139050873587964,1,2,1,2,2,2,2,2
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\1784638402_20260528_183219.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,0.927536231884058,9.0,0.6666666666666666,276.0,4.0,30.666666666666668,0.4444444444444444,69.0,0.1081081081081081,0.5555555555555556,0.0404104518921454,0.000638751501286,0.0792028409482051,1.0412380646291062,2.297578509277688,-0.001337966620922,0.0007065309038003,0.1618210415278339,0.0809364948611137,28.8,38.285245199684965,6.2,2.4819347291981715,18.13614097156076,1.858053413747184,0.1498137889948243,0.0164727918324931,2,2,2,2,2,3,1,2
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\2194315979_20260528_183219.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,0.927536231884058,12.0,0.5833333333333334,276.0,4.0,23.0,0.3333333333333333,69.0,0.1081081081081081,0.4166666666666667,0.0488501430445892,0.0002531737558681,0.1337593830516323,1.0500629797076222,1.0458993987198506,-0.001502212030547,0.0004714640507922,0.1927449199109764,0.1109862301549522,6.8,5.912698199637792,5.8,2.9597297173897483,19.983210208193416,1.0573559848762686,0.1334363011973788,0.0102099951575064,1,2,2,2,2,3,2,3
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\3655614747_20260528_183219.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,0.927536231884058,14.0,0.5,276.0,4.0,19.714285714285715,0.2857142857142857,69.0,0.1081081081081081,0.5,0.0465298842425387,0.0022577984714441,0.1337593830516323,1.0476293862114046,0.8410744574024739,-0.0012296069094112,0.0009000046284349,0.138989057707852,0.1104122664309152,33.5,53.59524232616175,7.4,4.498888751680798,18.31868424557198,2.0546148096032586,0.1441959396785554,0.0128913994924612,3,3,1,2,3,2,2,2
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\2885359160_20260528_183219.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,0.927536231884058,9.0,0.5555555555555556,276.0,4.0,30.666666666666668,0.4444444444444444,69.0,0.1081081081081081,0.4444444444444444,0.0588853162833193,0.0151195832469879,0.1337593830516323,1.0606535940685675,1.262985853189459,-0.0014212034004075,0.0005698417887907,0.1824961377227975,0.0420239747337494,8.3,4.026164427839479,6.2,2.181742422927143,19.09205334059056,1.3576387288778906,0.1401433375692822,0.0126232119619014,2,2,1,4,4,3,3,4
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\2557108133_20260528_183219.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,2.6122448979591835,18.0,0.6111111111111112,98.0,3.0,5.444444444444445,0.1666666666666666,32.666666666666664,0.5365853658536586,0.4444444444444444,0.047442994925941,0.0,0.2704116430077203,1.0485864246707253,0.2502203173596948,-0.0021928903034755,0.0005766231539194,0.324785447089527,0.1250942765412049,10.4,4.737087712930804,10.3,2.4103941586387903,19.355378407637044,2.005769615054056,0.1443209287436526,0.0237279867878966,1,2,1,2,1,1,2,1
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\3448509777_20260528_183219.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,1.7902097902097902,18.0,0.6111111111111112,143.0,3.0,7.944444444444445,0.1666666666666666,47.66666666666666,0.5333333333333333,0.5555555555555556,0.045929871489314,0.0,0.1181204871292085,1.0470009837626193,0.2907710071027977,-0.0022112028513635,0.0004864158658867,0.324675078883642,0.1423391397538656,10.4,6.468384651518492,9.8,5.230678732248808,19.093593150280487,2.0622067059275864,0.149322451059117,0.0211188626458916,1,2,2,1,1,2,1,1
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\2450386269_20260528_183219.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,1.673202614379085,18.0,0.6111111111111112,153.0,3.0,8.5,0.1666666666666666,51.0,0.53125,0.5555555555555556,0.0310658455308237,0.0,0.1462196865257627,1.031553424833184,0.9074075831985536,-0.0020413867490632,0.0004856696467623,0.2833296584631478,0.0874070765737184,17.0,12.553883861180172,9.7,5.020956084253277,18.445362989207094,1.4655887716459886,0.1502544864896315,0.0170790116133436,2,1,1,1,1,2,1,1
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\3175232663_20260528_183220.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,1.3617021276595744,18.0,0.6111111111111112,188.0,3.0,10.444444444444445,0.1666666666666666,62.66666666666666,0.5316455696202531,0.5555555555555556,0.0288971459534995,0.0,0.0952250243999233,1.0293187194349536,1.0510522595057843,-0.0020615681580134,0.0003944020339088,0.2610476040912487,0.0654257544995243,15.9,8.005623023850173,11.2,3.3105890714493698,19.131319095889516,1.5730876421392457,0.1470118337869497,0.0174962899462794,2,1,1,3,3,1,1,1
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\1051429789_20260528_183220.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,1.1797235023041477,18.0,0.6111111111111112,217.0,4.0,12.055555555555555,0.2222222222222222,54.25,0.1149425287356321,0.5,0.0515516387023382,0.0041775669018731,0.120867750273301,1.052903555461636,0.2974703918341633,-0.0015969066108976,0.0004927949827692,0.1493872361679442,0.0645898941320961,14.7,10.798611021793498,8.5,3.138470965295043,18.86801099908341,1.6115889621369277,0.145861822021258,0.0217054078217868,3,2,2,2,2,4,1,1
Liver Cirrhosis,Data\Input\Subsets\Liver Cirrhosis\1897522034_20260528_183220.csv,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,1.032258064516129,18.0,0.6111111111111112,248.0,4.0,13.77777777777778,0.2222222222222222,62.0,0.11,0.5,0.0419623965985536,0.0,0.1294848480437673,1.042855263108338,0.5899111673028465,-0.0015499886870384,0.0005550088392584,0.1531135582425611,0.0910120236169862,17.4,8.368990381163071,5.8,2.0396078054371136,19.08471913054864,1.4284478029534975,0.1417200105818186,0.0146159928231148,2,2,1,1,3,3,2,1
Liver Cirrhosis,,256.0,0.0215,140.0,3.0,112.0,64.0,144.0,336.0,0.0267857142857142,0.927536231884058,18.0,0.6111111111111112,276.0,4.0,15.333333333333334,0.2222222222222222,69.0,0.1081081081081081,0.5,0.0445363348808831,0.0,0.1337593830516323,1.0455429656994055,0.4960440510669165,-0.0016607177683285,0.000476610860402,0.1370586160303645,0.070936424487805,11.7,11.558979193683152,6.2,2.785677655436824,19.146588974728296,1.6650042258302338,0.1404712963315414,0.0143773988224665,1,2,1,2,2,1,2,1
Magic,Data\Input\Subsets\Magic\4165854753_20260528_183223.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.006770695583179,9.0,1.0,18905.0,2.0,2100.555555555556,0.2222222222222222,9452.5,0.5330035679532923,0.7777777777777778,0.0619060021060179,0.0082284358483537,0.1215888174105339,1.0638623392085809,0.1594680330318398,-0.0006926376124223,0.0001437891802876,0.0340017957691352,0.0038500289889227,11.9,5.223983154643591,2.7,0.9,5.903500473036897,0.6177796676372567,0.708650465456235,0.0372240265329519,2,6,4,3,1,2,5,4
Magic,Data\Input\Subsets\Magic\13091940_20260528_183224.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.006770695583179,9.0,1.0,18905.0,2.0,2100.555555555556,0.2222222222222222,9452.5,0.5330035679532923,0.7777777777777778,0.052878573576356,0.0091132879874482,0.1212040178221238,1.054301617271704,0.3574123816158355,-0.0006078900893529,8.92078370694233e-05,0.0244332114066403,0.0049332930606267,18.2,14.274452704044382,2.6,0.916515138991168,5.709555345316934,0.8355631409482536,0.7128480442622526,0.0381071556023403,1,6,2,4,1,1,3,5
Magic,Data\Input\Subsets\Magic\2021449297_20260528_183225.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.006770695583179,5.0,1.0,18905.0,2.0,3781.0,0.4,9452.5,0.5330035679532923,0.6,0.0764604967343936,0.0187818983797687,0.1212703174102252,1.079459547317693,0.6897674015815812,-0.0004827196896076,9.646472794503643e-05,0.0139333184876802,0.0061058182209849,21.4,15.25909564816998,2.5,0.6708203932499369,7.273673257023932,1.0878445124415608,0.6253608914648456,0.0252514513950026,4,5,3,2,2,1,3,3
Magic,Data\Input\Subsets\Magic\3834275117_20260528_183226.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.006770695583179,7.0,1.0,18905.0,2.0,2700.714285714286,0.2857142857142857,9452.5,0.5330035679532923,0.7142857142857143,0.0481979619225998,0.0089985703530195,0.1212457795091521,1.0493783717238243,0.9147290782898616,-0.0005072436233361,0.0001589121315887,0.0254208157423113,0.0050507367550626,18.9,11.49304137293519,2.8,0.8717797887081347,6.551040634291378,0.6275189739653808,0.6729336475563946,0.0200970853464508,1,5,4,2,3,2,3,3
Magic,Data\Input\Subsets\Magic\4123693375_20260528_183226.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.006770695583179,5.0,1.0,18905.0,2.0,3781.0,0.4,9452.5,0.5330035679532923,1.0,0.0479754253607506,0.0092166756359919,0.0942668705048408,1.049144872650906,1.6930549113216202,-0.0006955345968405,0.0001321117706816,0.0223152045632406,0.006212556275589,15.8,6.095900261651268,3.2,1.32664991614216,6.930280957336109,0.9079941460301136,0.6960136779668303,0.0396499842582846,3,4,1,2,3,1,2,2
Magic,Data\Input\Subsets\Magic\3078116620_20260528_183227.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.006770695583179,9.0,1.0,18905.0,2.0,2100.555555555556,0.2222222222222222,9452.5,0.5330035679532923,0.7777777777777778,0.0557030989783235,0.0082284358483537,0.1212040178221238,1.0572837285129069,0.2885823555824331,-0.0006530856589476,0.0001447676067973,0.0345615709041821,0.0048623880011517,12.2,7.082372483850309,2.9,0.9433981132056604,5.4399243140965,0.5343432827414546,0.726121234409194,0.0229031507968758,1,5,3,4,3,2,4,4
Magic,Data\Input\Subsets\Magic\3471838329_20260528_183228.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.006770695583179,9.0,1.0,18905.0,2.0,2100.555555555556,0.2222222222222222,9452.5,0.5330035679532923,0.7777777777777778,0.052878573576356,0.0091132879874482,0.1212040178221238,1.054301617271704,0.3574123816158355,-0.0005517916381359,0.0001078261602281,0.0277614537182226,0.0039320918820553,13.6,7.1442284397967,2.5,0.5,5.690633869441816,0.762176800924797,0.7097048745264168,0.0402171672336634,1,4,3,2,1,1,3,3
Magic,Data\Input\Subsets\Magic\1192714877_20260528_183228.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.1397379912663755,10.0,1.0,916.0,2.0,91.6,0.2,458.0,0.5317725752508361,0.8,0.0539549533860521,0.0,0.1502025020700337,1.055437057218556,0.1966868120748504,-0.001920317808787,0.0002638924356365,0.1375495883421864,0.0414951416296437,11.3,6.723838189605695,3.4,1.3564659966250538,12.830712303422755,1.2042257432844434,0.2429161037376131,0.010849395361058,2,2,3,2,1,1,2,1
Magic,Data\Input\Subsets\Magic\3781131834_20260528_183228.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.0379709285078611,10.0,1.0,3371.0,2.0,337.1,0.2,1685.5,0.5329695316052752,0.8,0.0479854360272617,0.0022268497680337,0.1059926749943898,1.0491553753429177,0.3462275519676666,-0.0012976218263308,9.745572018022892e-05,0.0545897297678451,0.0175288860929219,7.8,4.894895300208167,4.0,1.0,10.85568917668825,1.850607017524465,0.3577650868396768,0.0235228887503198,3,5,3,4,2,1,3,4
Magic,Data\Input\Subsets\Magic\1523583911_20260528_183229.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.0243623905595736,10.0,1.0,5254.0,2.0,525.4,0.2,2627.0,0.5331193463670849,0.8,0.0559305806855047,0.0046762128343356,0.1313998477714055,1.057524268578639,0.1550626829153059,-0.0011640145877997,0.0001371126503457,0.0631730441117427,0.0098900469571347,9.8,5.055689863905815,3.3,0.458257569495584,9.347826086956522,0.8238962055686109,0.4141139862457571,0.0118097444482388,1,4,2,3,2,2,3,3
Magic,Data\Input\Subsets\Magic\1219227124_20260528_183229.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.0136112292641429,10.0,1.0,9404.0,2.0,940.4,0.2,4702.0,0.5330942288881644,0.8,0.0565797076491428,0.0077804539003423,0.1228915596651027,1.0582109589465791,0.1417990134224863,-0.0008991115291913,0.0001015236044099,0.0629375772987935,0.0058864184749378,12.2,6.095900261651268,3.7,1.6155494421403511,7.534690101757633,0.9114280984417256,0.5352307824057826,0.0264958187319453,3,6,2,4,1,2,5,4
Magic,Data\Input\Subsets\Magic\2933248481_20260528_183230.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.0127617148554336,10.0,1.0,10030.0,2.0,1003.0,0.2,5015.0,0.5329359620968974,0.8,0.0528641545182087,0.0041702028638088,0.1253418597633402,1.054286415344979,0.221970116796524,-0.0008744149903456,0.0001338620690092,0.0490092365718248,0.0087389963432697,9.7,6.664082832618455,3.0,0.7745966692414834,7.784458834412581,1.049872239457175,0.5478670472801282,0.0273422115533383,2,5,4,4,1,3,4,4
Magic,Data\Input\Subsets\Magic\2514104748_20260528_183230.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.0103752938315635,10.0,1.0,12337.0,2.0,1233.7,0.2,6168.5,0.532927435387674,0.8,0.0560627147228294,0.0005389775490081,0.1220340569993823,1.057664012762093,0.1522486740384732,-0.000790167103211,0.0001806132201026,0.0375364307334833,0.0082108836104481,16.0,7.937253933193772,3.3,1.417744687875783,6.026827012025903,0.5504162812210918,0.6208909648474888,0.0173699969832777,1,4,2,2,1,1,3,3
Magic,Data\Input\Subsets\Magic\2748525262_20260528_183231.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.0077735940726345,10.0,1.0,16466.0,2.0,1646.6,0.2,8233.0,0.5330043757564472,0.8,0.0558214786730672,0.0094072332938941,0.1196862598707764,1.057408896846494,0.1572650995521039,-0.0007589665055274,0.0001786434953779,0.0241854114092443,0.0055383989606166,13.8,10.860939185908371,2.6,0.66332495807108,5.721554116558742,0.7995430897718843,0.6884478593002197,0.0394506641912315,1,5,3,3,1,2,4,3
Magic,Data\Input\Subsets\Magic\1745803898_20260528_183232.csv,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.0075232161749147,10.0,1.0,17014.0,2.0,1701.4,0.2,8507.0,0.5330690214453054,0.8,0.057110789743626,0.0088856557331511,0.1212893838752982,1.058773105098727,0.1311694335343534,-0.0005925128857294,8.607779780515482e-05,0.0403273353320195,0.003514904891422,16.4,12.58729518204765,2.8,0.8717797887081347,5.679925994449585,0.4099633636662415,0.6888724496190081,0.0222021999192147,3,4,2,2,2,1,2,3
Magic,,128.0,0.0138,60.0,2.0,40.0,32.0,48.0,80.0,0.05,0.006770695583179,10.0,1.0,18905.0,2.0,1890.5,0.2,9452.5,0.5330035679532923,0.8,0.0567974134102342,0.0080496813827162,0.1214296724414825,1.0584413626479887,0.1373797426066663,-0.0005748186012109,9.400662190761336e-05,0.0289622588271789,0.0066571502993645,12.1,10.034440691936943,2.7,0.6403124237432849,5.545790934320074,0.4853088892734963,0.7214684400507606,0.0301369890341808,1,4,2,2,1,1,2,3
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\1245780941_20260528_183232.csv,128.0,0.0005,280.0,2.0,168.0,144.0,192.0,336.0,0.0119047619047619,0.119291705498602,19.0,0.6842105263157895,1073.0,3.0,56.47368421052632,0.1578947368421052,357.6666666666667,0.8803191489361702,0.1052631578947368,0.0045552922751783,0.0,0.0319971797575528,1.0045656833912333,11.6763085171661,-0.0015381206784929,3.033208176590285e-05,0.6283054568371094,0.0222372969037533,67.9,19.27407585333211,2.0,0.0,39.76804370746669,0.3687910143254308,0.0792706642745392,0.000828148363884,4,3,5,2,1,7,6,6
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\2030071511_20260528_183232.csv,128.0,0.0005,280.0,2.0,168.0,144.0,192.0,336.0,0.0119047619047619,0.0851063829787234,19.0,0.6842105263157895,1504.0,4.0,79.15789473684211,0.2105263157894736,376.0,0.7956730769230769,0.1578947368421052,0.0065534933418493,0.0,0.0343462930328368,1.006575014466503,10.107341611620653,-0.001797597259283,2.9365443392929988e-05,0.6027507333301299,0.0211469841978725,212.2,67.82595373454029,2.0,0.0,32.09545281341293,0.4010839022259184,0.1016288876676406,0.0010261722899837,4,3,5,2,1,5,4,5
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\1554921028_20260528_183233.csv,128.0,0.0005,280.0,2.0,168.0,144.0,192.0,336.0,0.0119047619047619,0.0850498338870432,19.0,0.6842105263157895,1505.0,4.0,79.21052631578948,0.2105263157894736,376.25,0.7956730769230769,0.1052631578947368,0.0057796034927381,0.0,0.0253175656801465,1.0057963376243533,11.594566144889995,-0.001775777893407,3.367394263899008e-05,0.5950691334059799,0.0218259293430251,231.9,68.22675428305233,2.0,0.0,32.349168042677505,0.3825734784727255,0.1009781992116158,0.0012652800090553,4,2,4,1,1,3,3,3
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\3432611718_20260528_183233.csv,128.0,0.0005,280.0,2.0,168.0,144.0,192.0,336.0,0.0119047619047619,0.0485952923310554,19.0,0.6842105263157895,2634.0,7.0,138.6315789473684,0.3684210526315789,376.2857142857143,0.7956730769230769,0.1578947368421052,0.0050396878691262,0.0,0.0194873346114419,1.0050524084563208,19.30241085092916,-0.0016261208057403,3.3690952509645564e-05,0.5251934248785864,0.0195627535030313,156.1,45.39041749091982,2.0,0.0,27.70976895014187,0.2516150944742464,0.1202380559004311,0.0009424753907664,3,3,4,2,1,4,5,5
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\307029732_20260528_183233.csv,128.0,0.0005,280.0,2.0,168.0,144.0,192.0,336.0,0.0119047619047619,0.1180811808118081,19.0,0.6842105263157895,1084.0,3.0,57.05263157894737,0.1578947368421052,361.3333333333333,0.8779840848806366,0.1052631578947368,0.0060978246705227,0.0,0.0506347834735985,1.0061164542507672,8.466909858598786,-0.0017038339802197,3.6039108836042695e-05,0.608394168861732,0.0210485368353764,119.9,29.25559775495965,2.0,0.0,37.031854052845134,0.3934490075557679,0.0865852923430422,0.0008953033149697,4,3,5,2,1,5,4,4
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\951169351_20260528_183233.csv,128.0,0.0005,280.0,2.0,168.0,144.0,192.0,336.0,0.0119047619047619,0.0426666666666666,13.0,0.6923076923076923,3000.0,8.0,230.7692307692308,0.6153846153846154,375.0,0.7956730769230769,0.1538461538461538,0.0061285503232042,0.0,0.0211358289135641,1.0061473683104225,25.07915990340168,-0.0013268326010022,4.103820188242833e-05,0.434707802579329,0.0198957108811815,120.2,42.14925859371669,2.0,0.0,27.197133757961787,0.3939541936442952,0.1268261681456284,0.0014069466572307,5,3,4,2,1,5,6,6
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\3942510223_20260528_183233.csv,128.0,0.0005,280.0,2.0,168.0,144.0,192.0,336.0,0.0119047619047619,0.0426666666666666,14.0,0.6428571428571429,3000.0,8.0,214.28571428571428,0.5714285714285714,375.0,0.7956730769230769,0.0714285714285714,0.0022395854700085,0.0,0.0068771714084365,1.0022420952147937,65.2672623361363,-0.0013834413460322,4.036129311275589e-05,0.4664179130151868,0.0108920529368985,113.6,26.352229507197297,2.0,0.0,27.097070758305865,0.3449705420445264,0.126917760755896,0.0012454353750517,5,3,5,2,1,4,5,4
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\3842565220_20260528_183234.csv,128.0,0.0005,280.0,2.0,168.0,144.0,192.0,336.0,0.0119047619047619,0.0426666666666666,18.0,0.7222222222222222,3000.0,8.0,166.66666666666666,0.4444444444444444,375.0,0.7956730769230769,0.1111111111111111,0.0047480229629135,0.0,0.0190078315603821,1.0047593126848229,23.311367610181605,-0.0015059059432574,8.630603231221177e-05,0.4941602487290805,0.0331666858749737,163.4,49.57660738695217,2.0,0.0,26.916251556662512,0.4325331832524154,0.1241931231413616,0.0018079933947837,5,3,4,2,1,5,5,6
Mobile Price Classification,Data\Input\Subsets\Mobile Price Classification\2900995000_20260528_183234.csv,128.0,0.0005,280.0,2.0,168.0,144.0,192.0,336.0,0.0119047619047619,0.0426666666666666,9.0,0.8888888888888888,3000.0,8.0,333.3333333333333,0.8888888888888888,375.0,0.7956730769230769,0.1111111111111111,0.0052246140196357,0.0,0.0189344234965198,1.005238286115567,43.1873528797146,-0.0011435538104602,4.233372292174233e-05,0.3915556184024669,0.0112271368067664,127.0,32.84204622126946,2.0,0.0,28.262717363093696,0.4316747431077164,0.1226579508568454,0.0017617682400039,4,3,5,2,1,4,5,5
